U+30d7b	𰵻	CJK Ideograph Extension G	None
U+30d7c	𰵼	CJK Ideograph Extension G	None
U+30d7d	𰵽	CJK Ideograph Extension G	None
U+30d7e	𰵾	CJK Ideograph Extension G	None
U+30d7f	𰵿	CJK Ideograph Extension G	None
U+30d80	𰶀	CJK Ideograph Extension G	None
U+30d81	𰶁	CJK Ideograph Extension G	None
U+30d82	𰶂	CJK Ideograph Extension G	None
U+30d83	𰶃	CJK Ideograph Extension G	None
U+30d84	𰶄	CJK Ideograph Extension G	None
U+30d85	𰶅	CJK Ideograph Extension G	None
U+30d86	𰶆	CJK Ideograph Extension G	None
U+30d87	𰶇	CJK Ideograph Extension G	None
U+30d88	𰶈	CJK Ideograph Extension G	None
U+30d89	𰶉	CJK Ideograph Extension G	None
U+30d8a	𰶊	CJK Ideograph Extension G	None
U+30d8b	𰶋	CJK Ideograph Extension G	None
U+30d8c	𰶌	CJK Ideograph Extension G	None
U+30d8d	𰶍	CJK Ideograph Extension G	None
U+30d8e	𰶎	CJK Ideograph Extension G	None
U+30d8f	𰶏	CJK Ideograph Extension G	None
U+30d90	𰶐	CJK Ideograph Extension G	None
U+30d91	𰶑	CJK Ideograph Extension G	None
U+30d92	𰶒	CJK Ideograph Extension G	None
U+30d93	𰶓	CJK Ideograph Extension G	None
U+30d94	𰶔	CJK Ideograph Extension G	None
U+30d95	𰶕	CJK Ideograph Extension G	None
U+30d96	𰶖	CJK Ideograph Extension G	None
U+30d97	𰶗	CJK Ideograph Extension G	None
U+30d98	𰶘	CJK Ideograph Extension G	None
U+30d99	𰶙	CJK Ideograph Extension G	None
U+30d9a	𰶚	CJK Ideograph Extension G	None
U+30d9b	𰶛	CJK Ideograph Extension G	None
U+30d9c	𰶜	CJK Ideograph Extension G	None
U+30d9d	𰶝	CJK Ideograph Extension G	None
U+30d9e	𰶞	CJK Ideograph Extension G	None
U+30d9f	𰶟	CJK Ideograph Extension G	None
U+30da0	𰶠	CJK Ideograph Extension G	None
U+30da1	𰶡	CJK Ideograph Extension G	None
U+30da2	𰶢	CJK Ideograph Extension G	None
U+30da3	𰶣	CJK Ideograph Extension G	None
U+30da4	𰶤	CJK Ideograph Extension G	None
U+30da5	𰶥	CJK Ideograph Extension G	None
U+30da6	𰶦	CJK Ideograph Extension G	None
U+30da7	𰶧	CJK Ideograph Extension G	None
U+30da8	𰶨	CJK Ideograph Extension G	None
U+30da9	𰶩	CJK Ideograph Extension G	None
U+30daa	𰶪	CJK Ideograph Extension G	None
U+30dab	𰶫	CJK Ideograph Extension G	None
U+30dac	𰶬	CJK Ideograph Extension G	None
U+30dad	𰶭	CJK Ideograph Extension G	None
U+30dae	𰶮	CJK Ideograph Extension G	None
U+30daf	𰶯	CJK Ideograph Extension G	None
U+30db0	𰶰	CJK Ideograph Extension G	None
U+30db1	𰶱	CJK Ideograph Extension G	None
U+30db2	𰶲	CJK Ideograph Extension G	None
U+30db3	𰶳	CJK Ideograph Extension G	None
U+30db4	𰶴	CJK Ideograph Extension G	None
U+30db5	𰶵	CJK Ideograph Extension G	None
U+30db6	𰶶	CJK Ideograph Extension G	None
U+30db7	𰶷	CJK Ideograph Extension G	None
U+30db8	𰶸	CJK Ideograph Extension G	None
U+30db9	𰶹	CJK Ideograph Extension G	None
U+30dba	𰶺	CJK Ideograph Extension G	None
U+30dbb	𰶻	CJK Ideograph Extension G	None
U+30dbc	𰶼	CJK Ideograph Extension G	None
U+30dbd	𰶽	CJK Ideograph Extension G	None
U+30dbe	𰶾	CJK Ideograph Extension G	None
U+30dbf	𰶿	CJK Ideograph Extension G	None
U+30dc0	𰷀	CJK Ideograph Extension G	None
U+30dc1	𰷁	CJK Ideograph Extension G	None
U+30dc2	𰷂	CJK Ideograph Extension G	None
U+30dc3	𰷃	CJK Ideograph Extension G	None
U+30dc4	𰷄	CJK Ideograph Extension G	None
U+30dc5	𰷅	CJK Ideograph Extension G	None
U+30dc6	𰷆	CJK Ideograph Extension G	None
U+30dc7	𰷇	CJK Ideograph Extension G	None
U+30dc8	𰷈	CJK Ideograph Extension G	None
U+30dc9	𰷉	CJK Ideograph Extension G	None
U+30dca	𰷊	CJK Ideograph Extension G	None
U+30dcb	𰷋	CJK Ideograph Extension G	None
U+30dcc	𰷌	CJK Ideograph Extension G	None
U+30dcd	𰷍	CJK Ideograph Extension G	None
U+30dce	𰷎	CJK Ideograph Extension G	None
U+30dcf	𰷏	CJK Ideograph Extension G	None
U+30dd0	𰷐	CJK Ideograph Extension G	None
U+30dd1	𰷑	CJK Ideograph Extension G	None
U+30dd2	𰷒	CJK Ideograph Extension G	None
U+30dd3	𰷓	CJK Ideograph Extension G	None
U+30dd4	𰷔	CJK Ideograph Extension G	None
U+30dd5	𰷕	CJK Ideograph Extension G	None
U+30dd6	𰷖	CJK Ideograph Extension G	None
U+30dd7	𰷗	CJK Ideograph Extension G	None
U+30dd8	𰷘	CJK Ideograph Extension G	None
U+30dd9	𰷙	CJK Ideograph Extension G	None
U+30dda	𰷚	CJK Ideograph Extension G	None
U+30ddb	𰷛	CJK Ideograph Extension G	None
U+30ddc	𰷜	CJK Ideograph Extension G	None
U+30ddd	𰷝	CJK Ideograph Extension G	None
U+30dde	𰷞	CJK Ideograph Extension G	None
U+30ddf	𰷟	CJK Ideograph Extension G	None
U+30de0	𰷠	CJK Ideograph Extension G	None
U+30de1	𰷡	CJK Ideograph Extension G	None
U+30de2	𰷢	CJK Ideograph Extension G	None
U+30de3	𰷣	CJK Ideograph Extension G	None
U+30de4	𰷤	CJK Ideograph Extension G	None
U+30de5	𰷥	CJK Ideograph Extension G	None
U+30de6	𰷦	CJK Ideograph Extension G	None
U+30de7	𰷧	CJK Ideograph Extension G	None
U+30de8	𰷨	CJK Ideograph Extension G	None
U+30de9	𰷩	CJK Ideograph Extension G	None
U+30dea	𰷪	CJK Ideograph Extension G	None
U+30deb	𰷫	CJK Ideograph Extension G	None
U+30dec	𰷬	CJK Ideograph Extension G	None
U+30ded	𰷭	CJK Ideograph Extension G	None
U+30dee	𰷮	CJK Ideograph Extension G	None
U+30def	𰷯	CJK Ideograph Extension G	None
U+30df0	𰷰	CJK Ideograph Extension G	None
U+30df1	𰷱	CJK Ideograph Extension G	None
U+30df2	𰷲	CJK Ideograph Extension G	None
U+30df3	𰷳	CJK Ideograph Extension G	None
U+30df4	𰷴	CJK Ideograph Extension G	None
U+30df5	𰷵	CJK Ideograph Extension G	None
U+30df6	𰷶	CJK Ideograph Extension G	None
U+30df7	𰷷	CJK Ideograph Extension G	None
U+30df8	𰷸	CJK Ideograph Extension G	None
U+30df9	𰷹	CJK Ideograph Extension G	None
U+30dfa	𰷺	CJK Ideograph Extension G	None
U+30dfb	𰷻	CJK Ideograph Extension G	None
U+30dfc	𰷼	CJK Ideograph Extension G	None
U+30dfd	𰷽	CJK Ideograph Extension G	None
U+30dfe	𰷾	CJK Ideograph Extension G	None
U+30dff	𰷿	CJK Ideograph Extension G	None
U+30e00	𰸀	CJK Ideograph Extension G	None
U+30e01	𰸁	CJK Ideograph Extension G	None
U+30e02	𰸂	CJK Ideograph Extension G	None
U+30e03	𰸃	CJK Ideograph Extension G	None
U+30e04	𰸄	CJK Ideograph Extension G	None
U+30e05	𰸅	CJK Ideograph Extension G	None
U+30e06	𰸆	CJK Ideograph Extension G	None
U+30e07	𰸇	CJK Ideograph Extension G	None
U+30e08	𰸈	CJK Ideograph Extension G	None
U+30e09	𰸉	CJK Ideograph Extension G	None
U+30e0a	𰸊	CJK Ideograph Extension G	None
U+30e0b	𰸋	CJK Ideograph Extension G	None
U+30e0c	𰸌	CJK Ideograph Extension G	None
U+30e0d	𰸍	CJK Ideograph Extension G	None
U+30e0e	𰸎	CJK Ideograph Extension G	None
U+30e0f	𰸏	CJK Ideograph Extension G	None
U+30e10	𰸐	CJK Ideograph Extension G	None
U+30e11	𰸑	CJK Ideograph Extension G	None
U+30e12	𰸒	CJK Ideograph Extension G	None
U+30e13	𰸓	CJK Ideograph Extension G	None
U+30e14	𰸔	CJK Ideograph Extension G	None
U+30e15	𰸕	CJK Ideograph Extension G	None
U+30e16	𰸖	CJK Ideograph Extension G	None
U+30e17	𰸗	CJK Ideograph Extension G	None
U+30e18	𰸘	CJK Ideograph Extension G	None
U+30e19	𰸙	CJK Ideograph Extension G	None
U+30e1a	𰸚	CJK Ideograph Extension G	None
U+30e1b	𰸛	CJK Ideograph Extension G	None
U+30e1c	𰸜	CJK Ideograph Extension G	None
U+30e1d	𰸝	CJK Ideograph Extension G	None
U+30e1e	𰸞	CJK Ideograph Extension G	None
U+30e1f	𰸟	CJK Ideograph Extension G	None
U+30e20	𰸠	CJK Ideograph Extension G	None
U+30e21	𰸡	CJK Ideograph Extension G	None
U+30e22	𰸢	CJK Ideograph Extension G	None
U+30e23	𰸣	CJK Ideograph Extension G	None
U+30e24	𰸤	CJK Ideograph Extension G	None
U+30e25	𰸥	CJK Ideograph Extension G	None
U+30e26	𰸦	CJK Ideograph Extension G	None
U+30e27	𰸧	CJK Ideograph Extension G	None
U+30e28	𰸨	CJK Ideograph Extension G	None
U+30e29	𰸩	CJK Ideograph Extension G	None
U+30e2a	𰸪	CJK Ideograph Extension G	None
U+30e2b	𰸫	CJK Ideograph Extension G	None
U+30e2c	𰸬	CJK Ideograph Extension G	None
U+30e2d	𰸭	CJK Ideograph Extension G	None
U+30e2e	𰸮	CJK Ideograph Extension G	None
U+30e2f	𰸯	CJK Ideograph Extension G	None
U+30e30	𰸰	CJK Ideograph Extension G	None
U+30e31	𰸱	CJK Ideograph Extension G	None
U+30e32	𰸲	CJK Ideograph Extension G	None
U+30e33	𰸳	CJK Ideograph Extension G	None
U+30e34	𰸴	CJK Ideograph Extension G	None
U+30e35	𰸵	CJK Ideograph Extension G	None
U+30e36	𰸶	CJK Ideograph Extension G	None
U+30e37	𰸷	CJK Ideograph Extension G	None
U+30e38	𰸸	CJK Ideograph Extension G	None
U+30e39	𰸹	CJK Ideograph Extension G	None
U+30e3a	𰸺	CJK Ideograph Extension G	None
U+30e3b	𰸻	CJK Ideograph Extension G	None
U+30e3c	𰸼	CJK Ideograph Extension G	None
U+30e3d	𰸽	CJK Ideograph Extension G	None
U+30e3e	𰸾	CJK Ideograph Extension G	None
U+30e3f	𰸿	CJK Ideograph Extension G	None
U+30e40	𰹀	CJK Ideograph Extension G	None
U+30e41	𰹁	CJK Ideograph Extension G	None
U+30e42	𰹂	CJK Ideograph Extension G	None
U+30e43	𰹃	CJK Ideograph Extension G	None
U+30e44	𰹄	CJK Ideograph Extension G	None
U+30e45	𰹅	CJK Ideograph Extension G	None
U+30e46	𰹆	CJK Ideograph Extension G	None
U+30e47	𰹇	CJK Ideograph Extension G	None
U+30e48	𰹈	CJK Ideograph Extension G	None
U+30e49	𰹉	CJK Ideograph Extension G	None
U+30e4a	𰹊	CJK Ideograph Extension G	None
U+30e4b	𰹋	CJK Ideograph Extension G	None
U+30e4c	𰹌	CJK Ideograph Extension G	None
U+30e4d	𰹍	CJK Ideograph Extension G	None
U+30e4e	𰹎	CJK Ideograph Extension G	None
U+30e4f	𰹏	CJK Ideograph Extension G	None
U+30e50	𰹐	CJK Ideograph Extension G	None
U+30e51	𰹑	CJK Ideograph Extension G	None
U+30e52	𰹒	CJK Ideograph Extension G	None
U+30e53	𰹓	CJK Ideograph Extension G	None
U+30e54	𰹔	CJK Ideograph Extension G	None
U+30e55	𰹕	CJK Ideograph Extension G	None
U+30e56	𰹖	CJK Ideograph Extension G	None
U+30e57	𰹗	CJK Ideograph Extension G	None
U+30e58	𰹘	CJK Ideograph Extension G	None
U+30e59	𰹙	CJK Ideograph Extension G	None
U+30e5a	𰹚	CJK Ideograph Extension G	None
U+30e5b	𰹛	CJK Ideograph Extension G	None
U+30e5c	𰹜	CJK Ideograph Extension G	None
U+30e5d	𰹝	CJK Ideograph Extension G	None
U+30e5e	𰹞	CJK Ideograph Extension G	None
U+30e5f	𰹟	CJK Ideograph Extension G	None
U+30e60	𰹠	CJK Ideograph Extension G	None
U+30e61	𰹡	CJK Ideograph Extension G	None
U+30e62	𰹢	CJK Ideograph Extension G	None
U+30e63	𰹣	CJK Ideograph Extension G	None
U+30e64	𰹤	CJK Ideograph Extension G	None
U+30e65	𰹥	CJK Ideograph Extension G	None
U+30e66	𰹦	CJK Ideograph Extension G	None
U+30e67	𰹧	CJK Ideograph Extension G	None
U+30e68	𰹨	CJK Ideograph Extension G	None
U+30e69	𰹩	CJK Ideograph Extension G	None
U+30e6a	𰹪	CJK Ideograph Extension G	None
U+30e6b	𰹫	CJK Ideograph Extension G	None
U+30e6c	𰹬	CJK Ideograph Extension G	None
U+30e6d	𰹭	CJK Ideograph Extension G	None
U+30e6e	𰹮	CJK Ideograph Extension G	None
U+30e6f	𰹯	CJK Ideograph Extension G	None
U+30e70	𰹰	CJK Ideograph Extension G	None
U+30e71	𰹱	CJK Ideograph Extension G	None
U+30e72	𰹲	CJK Ideograph Extension G	None
U+30e73	𰹳	CJK Ideograph Extension G	None
U+30e74	𰹴	CJK Ideograph Extension G	None
U+30e75	𰹵	CJK Ideograph Extension G	None
U+30e76	𰹶	CJK Ideograph Extension G	None
U+30e77	𰹷	CJK Ideograph Extension G	None
U+30e78	𰹸	CJK Ideograph Extension G	None
U+30e79	𰹹	CJK Ideograph Extension G	None
U+30e7a	𰹺	CJK Ideograph Extension G	None
U+30e7b	𰹻	CJK Ideograph Extension G	None
U+30e7c	𰹼	CJK Ideograph Extension G	None
U+30e7d	𰹽	CJK Ideograph Extension G	None
U+30e7e	𰹾	CJK Ideograph Extension G	None
U+30e7f	𰹿	CJK Ideograph Extension G	None
U+30e80	𰺀	CJK Ideograph Extension G	None
U+30e81	𰺁	CJK Ideograph Extension G	None
U+30e82	𰺂	CJK Ideograph Extension G	None
U+30e83	𰺃	CJK Ideograph Extension G	None
U+30e84	𰺄	CJK Ideograph Extension G	None
U+30e85	𰺅	CJK Ideograph Extension G	None
U+30e86	𰺆	CJK Ideograph Extension G	None
U+30e87	𰺇	CJK Ideograph Extension G	None
U+30e88	𰺈	CJK Ideograph Extension G	None
U+30e89	𰺉	CJK Ideograph Extension G	None
U+30e8a	𰺊	CJK Ideograph Extension G	None
U+30e8b	𰺋	CJK Ideograph Extension G	None
U+30e8c	𰺌	CJK Ideograph Extension G	None
U+30e8d	𰺍	CJK Ideograph Extension G	None
U+30e8e	𰺎	CJK Ideograph Extension G	None
U+30e8f	𰺏	CJK Ideograph Extension G	None
U+30e90	𰺐	CJK Ideograph Extension G	None
U+30e91	𰺑	CJK Ideograph Extension G	None
U+30e92	𰺒	CJK Ideograph Extension G	None
U+30e93	𰺓	CJK Ideograph Extension G	None
U+30e94	𰺔	CJK Ideograph Extension G	None
U+30e95	𰺕	CJK Ideograph Extension G	None
U+30e96	𰺖	CJK Ideograph Extension G	None
U+30e97	𰺗	CJK Ideograph Extension G	None
U+30e98	𰺘	CJK Ideograph Extension G	None
U+30e99	𰺙	CJK Ideograph Extension G	None
U+30e9a	𰺚	CJK Ideograph Extension G	None
U+30e9b	𰺛	CJK Ideograph Extension G	None
U+30e9c	𰺜	CJK Ideograph Extension G	None
U+30e9d	𰺝	CJK Ideograph Extension G	None
U+30e9e	𰺞	CJK Ideograph Extension G	None
U+30e9f	𰺟	CJK Ideograph Extension G	None
U+30ea0	𰺠	CJK Ideograph Extension G	None
U+30ea1	𰺡	CJK Ideograph Extension G	None
U+30ea2	𰺢	CJK Ideograph Extension G	None
U+30ea3	𰺣	CJK Ideograph Extension G	None
U+30ea4	𰺤	CJK Ideograph Extension G	None
U+30ea5	𰺥	CJK Ideograph Extension G	None
U+30ea6	𰺦	CJK Ideograph Extension G	None
U+30ea7	𰺧	CJK Ideograph Extension G	None
U+30ea8	𰺨	CJK Ideograph Extension G	None
U+30ea9	𰺩	CJK Ideograph Extension G	None
U+30eaa	𰺪	CJK Ideograph Extension G	None
U+30eab	𰺫	CJK Ideograph Extension G	None
U+30eac	𰺬	CJK Ideograph Extension G	None
U+30ead	𰺭	CJK Ideograph Extension G	None
U+30eae	𰺮	CJK Ideograph Extension G	None
U+30eaf	𰺯	CJK Ideograph Extension G	None
U+30eb0	𰺰	CJK Ideograph Extension G	None
U+30eb1	𰺱	CJK Ideograph Extension G	None
U+30eb2	𰺲	CJK Ideograph Extension G	None
U+30eb3	𰺳	CJK Ideograph Extension G	None
U+30eb4	𰺴	CJK Ideograph Extension G	None
U+30eb5	𰺵	CJK Ideograph Extension G	None
U+30eb6	𰺶	CJK Ideograph Extension G	None
U+30eb7	𰺷	CJK Ideograph Extension G	None
U+30eb8	𰺸	CJK Ideograph Extension G	None
U+30eb9	𰺹	CJK Ideograph Extension G	None
U+30eba	𰺺	CJK Ideograph Extension G	None
U+30ebb	𰺻	CJK Ideograph Extension G	None
U+30ebc	𰺼	CJK Ideograph Extension G	None
U+30ebd	𰺽	CJK Ideograph Extension G	None
U+30ebe	𰺾	CJK Ideograph Extension G	None
U+30ebf	𰺿	CJK Ideograph Extension G	None
U+30ec0	𰻀	CJK Ideograph Extension G	None
U+30ec1	𰻁	CJK Ideograph Extension G	None
U+30ec2	𰻂	CJK Ideograph Extension G	None
U+30ec3	𰻃	CJK Ideograph Extension G	None
U+30ec4	𰻄	CJK Ideograph Extension G	None
U+30ec5	𰻅	CJK Ideograph Extension G	None
U+30ec6	𰻆	CJK Ideograph Extension G	None
U+30ec7	𰻇	CJK Ideograph Extension G	None
U+30ec8	𰻈	CJK Ideograph Extension G	None
U+30ec9	𰻉	CJK Ideograph Extension G	None
U+30eca	𰻊	CJK Ideograph Extension G	None
U+30ecb	𰻋	CJK Ideograph Extension G	None
U+30ecc	𰻌	CJK Ideograph Extension G	None
U+30ecd	𰻍	CJK Ideograph Extension G	None
U+30ece	𰻎	CJK Ideograph Extension G	None
U+30ecf	𰻏	CJK Ideograph Extension G	None
U+30ed0	𰻐	CJK Ideograph Extension G	None
U+30ed1	𰻑	CJK Ideograph Extension G	None
U+30ed2	𰻒	CJK Ideograph Extension G	None
U+30ed3	𰻓	CJK Ideograph Extension G	None
U+30ed4	𰻔	CJK Ideograph Extension G	None
U+30ed5	𰻕	CJK Ideograph Extension G	None
U+30ed6	𰻖	CJK Ideograph Extension G	None
U+30ed7	𰻗	CJK Ideograph Extension G	None
U+30ed8	𰻘	CJK Ideograph Extension G	None
U+30ed9	𰻙	CJK Ideograph Extension G	None
U+30eda	𰻚	CJK Ideograph Extension G	None
U+30edb	𰻛	CJK Ideograph Extension G	None
U+30edc	𰻜	CJK Ideograph Extension G	None
U+30edd	𰻝	CJK Ideograph Extension G	None
U+30ede	𰻞	CJK Ideograph Extension G	None
U+30edf	𰻟	CJK Ideograph Extension G	None
U+30ee0	𰻠	CJK Ideograph Extension G	None
U+30ee1	𰻡	CJK Ideograph Extension G	None
U+30ee2	𰻢	CJK Ideograph Extension G	None
U+30ee3	𰻣	CJK Ideograph Extension G	None
U+30ee4	𰻤	CJK Ideograph Extension G	None
U+30ee5	𰻥	CJK Ideograph Extension G	None
U+30ee6	𰻦	CJK Ideograph Extension G	None
U+30ee7	𰻧	CJK Ideograph Extension G	None
U+30ee8	𰻨	CJK Ideograph Extension G	None
U+30ee9	𰻩	CJK Ideograph Extension G	None
U+30eea	𰻪	CJK Ideograph Extension G	None
U+30eeb	𰻫	CJK Ideograph Extension G	None
U+30eec	𰻬	CJK Ideograph Extension G	None
U+30eed	𰻭	CJK Ideograph Extension G	None
U+30eee	𰻮	CJK Ideograph Extension G	None
U+30eef	𰻯	CJK Ideograph Extension G	None
U+30ef0	𰻰	CJK Ideograph Extension G	None
U+30ef1	𰻱	CJK Ideograph Extension G	None
U+30ef2	𰻲	CJK Ideograph Extension G	None
U+30ef3	𰻳	CJK Ideograph Extension G	None
U+30ef4	𰻴	CJK Ideograph Extension G	None
U+30ef5	𰻵	CJK Ideograph Extension G	None
U+30ef6	𰻶	CJK Ideograph Extension G	None
U+30ef7	𰻷	CJK Ideograph Extension G	None
U+30ef8	𰻸	CJK Ideograph Extension G	None
U+30ef9	𰻹	CJK Ideograph Extension G	None
U+30efa	𰻺	CJK Ideograph Extension G	None
U+30efb	𰻻	CJK Ideograph Extension G	None
U+30efc	𰻼	CJK Ideograph Extension G	None
U+30efd	𰻽	CJK Ideograph Extension G	None
U+30efe	𰻾	CJK Ideograph Extension G	None
U+30eff	𰻿	CJK Ideograph Extension G	None
U+30f00	𰼀	CJK Ideograph Extension G	None
U+30f01	𰼁	CJK Ideograph Extension G	None
U+30f02	𰼂	CJK Ideograph Extension G	None
U+30f03	𰼃	CJK Ideograph Extension G	None
U+30f04	𰼄	CJK Ideograph Extension G	None
U+30f05	𰼅	CJK Ideograph Extension G	None
U+30f06	𰼆	CJK Ideograph Extension G	None
U+30f07	𰼇	CJK Ideograph Extension G	None
U+30f08	𰼈	CJK Ideograph Extension G	None
U+30f09	𰼉	CJK Ideograph Extension G	None
U+30f0a	𰼊	CJK Ideograph Extension G	None
U+30f0b	𰼋	CJK Ideograph Extension G	None
U+30f0c	𰼌	CJK Ideograph Extension G	None
U+30f0d	𰼍	CJK Ideograph Extension G	None
U+30f0e	𰼎	CJK Ideograph Extension G	None
U+30f0f	𰼏	CJK Ideograph Extension G	None
U+30f10	𰼐	CJK Ideograph Extension G	None
U+30f11	𰼑	CJK Ideograph Extension G	None
U+30f12	𰼒	CJK Ideograph Extension G	None
U+30f13	𰼓	CJK Ideograph Extension G	None
U+30f14	𰼔	CJK Ideograph Extension G	None
U+30f15	𰼕	CJK Ideograph Extension G	None
U+30f16	𰼖	CJK Ideograph Extension G	None
U+30f17	𰼗	CJK Ideograph Extension G	None
U+30f18	𰼘	CJK Ideograph Extension G	None
U+30f19	𰼙	CJK Ideograph Extension G	None
U+30f1a	𰼚	CJK Ideograph Extension G	None
U+30f1b	𰼛	CJK Ideograph Extension G	None
U+30f1c	𰼜	CJK Ideograph Extension G	None
U+30f1d	𰼝	CJK Ideograph Extension G	None
U+30f1e	𰼞	CJK Ideograph Extension G	None
U+30f1f	𰼟	CJK Ideograph Extension G	None
U+30f20	𰼠	CJK Ideograph Extension G	None
U+30f21	𰼡	CJK Ideograph Extension G	None
U+30f22	𰼢	CJK Ideograph Extension G	None
U+30f23	𰼣	CJK Ideograph Extension G	None
U+30f24	𰼤	CJK Ideograph Extension G	None
U+30f25	𰼥	CJK Ideograph Extension G	None
U+30f26	𰼦	CJK Ideograph Extension G	None
U+30f27	𰼧	CJK Ideograph Extension G	None
U+30f28	𰼨	CJK Ideograph Extension G	None
U+30f29	𰼩	CJK Ideograph Extension G	None
U+30f2a	𰼪	CJK Ideograph Extension G	None
U+30f2b	𰼫	CJK Ideograph Extension G	None
U+30f2c	𰼬	CJK Ideograph Extension G	None
U+30f2d	𰼭	CJK Ideograph Extension G	None
U+30f2e	𰼮	CJK Ideograph Extension G	None
U+30f2f	𰼯	CJK Ideograph Extension G	None
U+30f30	𰼰	CJK Ideograph Extension G	None
U+30f31	𰼱	CJK Ideograph Extension G	None
U+30f32	𰼲	CJK Ideograph Extension G	None
U+30f33	𰼳	CJK Ideograph Extension G	None
U+30f34	𰼴	CJK Ideograph Extension G	None
U+30f35	𰼵	CJK Ideograph Extension G	None
U+30f36	𰼶	CJK Ideograph Extension G	None
U+30f37	𰼷	CJK Ideograph Extension G	None
U+30f38	𰼸	CJK Ideograph Extension G	None
U+30f39	𰼹	CJK Ideograph Extension G	None
U+30f3a	𰼺	CJK Ideograph Extension G	None
U+30f3b	𰼻	CJK Ideograph Extension G	None
U+30f3c	𰼼	CJK Ideograph Extension G	None
U+30f3d	𰼽	CJK Ideograph Extension G	None
U+30f3e	𰼾	CJK Ideograph Extension G	None
U+30f3f	𰼿	CJK Ideograph Extension G	None
U+30f40	𰽀	CJK Ideograph Extension G	None
U+30f41	𰽁	CJK Ideograph Extension G	None
U+30f42	𰽂	CJK Ideograph Extension G	None
U+30f43	𰽃	CJK Ideograph Extension G	None
U+30f44	𰽄	CJK Ideograph Extension G	None
U+30f45	𰽅	CJK Ideograph Extension G	None
U+30f46	𰽆	CJK Ideograph Extension G	None
U+30f47	𰽇	CJK Ideograph Extension G	None
U+30f48	𰽈	CJK Ideograph Extension G	None
U+30f49	𰽉	CJK Ideograph Extension G	None
U+30f4a	𰽊	CJK Ideograph Extension G	None
U+30f4b	𰽋	CJK Ideograph Extension G	None
U+30f4c	𰽌	CJK Ideograph Extension G	None
U+30f4d	𰽍	CJK Ideograph Extension G	None
U+30f4e	𰽎	CJK Ideograph Extension G	None
U+30f4f	𰽏	CJK Ideograph Extension G	None
U+30f50	𰽐	CJK Ideograph Extension G	None
U+30f51	𰽑	CJK Ideograph Extension G	None
U+30f52	𰽒	CJK Ideograph Extension G	None
U+30f53	𰽓	CJK Ideograph Extension G	None
U+30f54	𰽔	CJK Ideograph Extension G	None
U+30f55	𰽕	CJK Ideograph Extension G	None
U+30f56	𰽖	CJK Ideograph Extension G	None
U+30f57	𰽗	CJK Ideograph Extension G	None
U+30f58	𰽘	CJK Ideograph Extension G	None
U+30f59	𰽙	CJK Ideograph Extension G	None
U+30f5a	𰽚	CJK Ideograph Extension G	None
U+30f5b	𰽛	CJK Ideograph Extension G	None
U+30f5c	𰽜	CJK Ideograph Extension G	None
U+30f5d	𰽝	CJK Ideograph Extension G	None
U+30f5e	𰽞	CJK Ideograph Extension G	None
U+30f5f	𰽟	CJK Ideograph Extension G	None
U+30f60	𰽠	CJK Ideograph Extension G	None
U+30f61	𰽡	CJK Ideograph Extension G	None
U+30f62	𰽢	CJK Ideograph Extension G	None
U+30f63	𰽣	CJK Ideograph Extension G	None
U+30f64	𰽤	CJK Ideograph Extension G	None
U+30f65	𰽥	CJK Ideograph Extension G	None
U+30f66	𰽦	CJK Ideograph Extension G	None
U+30f67	𰽧	CJK Ideograph Extension G	None
U+30f68	𰽨	CJK Ideograph Extension G	None
U+30f69	𰽩	CJK Ideograph Extension G	None
U+30f6a	𰽪	CJK Ideograph Extension G	None
U+30f6b	𰽫	CJK Ideograph Extension G	None
U+30f6c	𰽬	CJK Ideograph Extension G	None
U+30f6d	𰽭	CJK Ideograph Extension G	None
U+30f6e	𰽮	CJK Ideograph Extension G	None
U+30f6f	𰽯	CJK Ideograph Extension G	None
U+30f70	𰽰	CJK Ideograph Extension G	None
U+30f71	𰽱	CJK Ideograph Extension G	None
U+30f72	𰽲	CJK Ideograph Extension G	None
U+30f73	𰽳	CJK Ideograph Extension G	None
U+30f74	𰽴	CJK Ideograph Extension G	None
U+30f75	𰽵	CJK Ideograph Extension G	None
U+30f76	𰽶	CJK Ideograph Extension G	None
U+30f77	𰽷	CJK Ideograph Extension G	None
U+30f78	𰽸	CJK Ideograph Extension G	None
U+30f79	𰽹	CJK Ideograph Extension G	None
U+30f7a	𰽺	CJK Ideograph Extension G	None
U+30f7b	𰽻	CJK Ideograph Extension G	None
U+30f7c	𰽼	CJK Ideograph Extension G	None
U+30f7d	𰽽	CJK Ideograph Extension G	None
U+30f7e	𰽾	CJK Ideograph Extension G	None
U+30f7f	𰽿	CJK Ideograph Extension G	None
U+30f80	𰾀	CJK Ideograph Extension G	None
U+30f81	𰾁	CJK Ideograph Extension G	None
U+30f82	𰾂	CJK Ideograph Extension G	None
U+30f83	𰾃	CJK Ideograph Extension G	None
U+30f84	𰾄	CJK Ideograph Extension G	None
U+30f85	𰾅	CJK Ideograph Extension G	None
U+30f86	𰾆	CJK Ideograph Extension G	None
U+30f87	𰾇	CJK Ideograph Extension G	None
U+30f88	𰾈	CJK Ideograph Extension G	None
U+30f89	𰾉	CJK Ideograph Extension G	None
U+30f8a	𰾊	CJK Ideograph Extension G	None
U+30f8b	𰾋	CJK Ideograph Extension G	None
